id,filtered_words_array,features,label_index
F172,"['make', 'since', 'low', 'old', 'loss', 'certain', 'while.', 'note', 'dark', 'speech', 'skin.', 'case', 'thank', 'training', 'short', 'actually', 'turn.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[502,503,697,1262,1687,2706,3334,3525,4377,5329,5850,6287,6342,6447,7083,7281,7538,7936,8338,8391,8411,9288,9909],[3.914021008090819,0.691153161953081,4.607168188650764,3.7316994512968646,4.137164559405029,5.117993812416755,5.523458920524919,4.019381523748645,2.60568818844064,4.270695952029551,0.691153161953081,4.270695952029551,4.42484663185681,4.830311739964974,4.42484663185681,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.607168188650764,3.2721671219184243,4.137164559405029,3.914021008090819])",0.0
R182,"['interest', 'particular', 'baby.', 'true', 'across', 'woman', 'reduce', 'heart.', 'ability', 'else', 'kid', 'course', 'major', 'agreement', 'character.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[70,691,1058,3614,3652,3681,3723,4506,4563,4687,5034,7074,7188,8159,8413,8530,8984,9034,9144,9367,9462],[4.42484663185681,5.523458920524919,4.42484663185681,0.691153161953081,3.577548771469606,4.270695952029551,4.137164559405029,0.691153161953081,4.137164559405029,0.691153161953081,4.42484663185681,3.577548771469606,3.8187108282864943,3.4440173788450834,3.914021008090819,5.117993812416755,4.270695952029551,2.849310271098391,2.455405985391302,4.137164559405029,0.691153161953081])",1.0
F014,"['activity', 'serve', 'director', 'certainly', 'site', 'experience', 'raise.', 'test', 'conference', 'wife', 'human', 'design.', 'best', 'pick', 'get', 'get', 'stock', 'option.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,673,763,793,1725,1853,3021,3635,3892,5657,5850,5891,6586,6747,7281,7372,7425,7593,7936,8110,8303,8338,8569,9426],[0.691153161953081,3.914021008090819,4.137164559405029,4.42484663185681,4.42484663185681,3.8187108282864943,4.270695952029551,4.019381523748645,2.5530444549552183,4.270695952029551,0.691153161953081,4.137164559405029,4.019381523748645,2.5530444549552183,0.6792718340663283,3.914021008090819,4.830311739964974,5.523458920524919,0.691153161953081,4.019381523748645,5.117993812416755,0.691153161953081,4.830311739964974,8.274329118810059])",0.0
R230,"['even', 'show', 'side.', 'pattern', 'month', 'though', 'director', 'protect', 'trip', 'standard.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[617,1112,1853,3385,3556,3614,3924,4019,4506,4687,5741,5782,6406,7235,9462],[3.8187108282864943,5.523458920524919,3.8187108282864943,4.270695952029551,2.8844015909096608,0.691153161953081,4.137164559405029,4.019381523748645,0.691153161953081,0.691153161953081,3.7316994512968646,4.270695952029551,3.914021008090819,4.42484663185681,0.691153161953081])",1.0
F223,"['break', 'charge', 'south.', 'practice', 'next', 'quality', 'try', 'cover.', 'almost', 'financial', 'hand', 'early', 'particularly', 'school.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,668,1211,2259,3423,3506,4092,4280,4640,4693,5850,6443,6812,7281,7407,7936,8273,8338,8566,8867,9813],[0.691153161953081,3.914021008090819,5.117993812416755,2.8154087194227095,4.42484663185681,4.607168188650764,5.117993812416755,4.42484663185681,5.117993812416755,4.270695952029551,0.691153161953081,3.8187108282864943,4.019381523748645,0.6792718340663283,4.270695952029551,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645,5.117993812416755,2.997730276216664])",0.0
R221,"['room', 'area', 'second', 'possible', 'property', 'hold', 'where.', 'indeed', 'model', 'need', 'meet.', 'speech', 'sense', 'reason', 'next', 'able.', 'police', 'challenge', 'next', 'return', 'cultural.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[494,502,635,2347,2389,2733,2944,3614,3876,4506,4522,4687,4934,5447,5649,5935,6100,6537,6944,7102,8273,8471,8730,9256,9462],[4.019381523748645,3.914021008090819,3.8187108282864943,4.42484663185681,4.42484663185681,4.607168188650764,4.137164559405029,0.691153161953081,3.914021008090819,0.691153161953081,4.607168188650764,0.691153161953081,4.270695952029551,3.577548771469606,4.270695952029551,4.137164559405029,4.42484663185681,4.270695952029551,2.8154087194227095,4.137164559405029,7.828042016181638,5.523458920524919,4.607168188650764,3.7316994512968646,0.691153161953081])",1.0
R173,"['tax', 'page', 'doctor', 'campaign', 'themselves.', 'know', 'catch', 'baby', 'democratic', 'opportunity.', 'industry', 'watch', 'school.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[777,821,1211,1348,2059,2708,2827,3010,3614,4506,4533,4687,5606,5853,6587,6675,7779,7949,9462],[4.137164559405029,2.849310271098391,5.117993812416755,4.019381523748645,2.6330871626287546,3.4440173788450834,4.42484663185681,4.42484663185681,0.691153161953081,0.691153161953081,4.42484663185681,0.691153161953081,4.137164559405029,4.42484663185681,4.019381523748645,4.137164559405029,3.125563647726549,4.019381523748645,0.691153161953081])",1.0
F249,"['discussion', 'process', 'ok', 'share', 'product', 'meet.', 'hope', 'garden', 'deal', 'stuff.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[447,503,1433,2066,2347,2645,2825,3947,5315,5850,5936,6000,7281,7936,8040,8338,9876],[4.830311739964974,0.691153161953081,3.914021008090819,2.7508701982851385,4.42484663185681,4.830311739964974,5.117993812416755,4.42484663185681,5.117993812416755,0.691153161953081,4.019381523748645,3.6516567436233283,0.6792718340663283,0.691153161953081,3.2721671219184243,0.691153161953081,2.7508701982851385])",0.0
F112,"['consider', 'appear', 'tough', 'candidate', 'prevent.', 'lose', 'lay', 'life', 'turn', 'wrong', 'set', 'base.', 'size', 'kind.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[312,503,2259,2338,2784,3192,3477,3886,4358,4422,4475,5342,5447,5850,6512,6838,7281,7936,8182,8338,9813],[4.270695952029551,0.691153161953081,2.8154087194227095,4.607168188650764,5.117993812416755,4.270695952029551,4.137164559405029,3.914021008090819,4.270695952029551,4.607168188650764,3.6516567436233283,4.42484663185681,3.577548771469606,0.691153161953081,4.42484663185681,4.830311739964974,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081,2.997730276216664])",0.0
R058,"['child', 'possible', 'form', 'treat', 'station', 'state.', 'main', 'water', 'strategy.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1637,2589,3614,4506,4687,4991,5432,5621,6100,7244,7516,8415,8750,8929,9462],[3.914021008090819,3.914021008090819,0.691153161953081,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,4.019381523748645,4.42484663185681,3.6516567436233283,4.830311739964974,4.137164559405029,5.117993812416755,4.830311739964974,0.691153161953081])",1.0
R159,"['always', 'front', 'option', 'focus', 'song', 'wall.', 'bed', 'side.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[504,3072,3614,3924,3931,4506,4687,7350,9011,9034,9144,9462,9497,9613],[4.270695952029551,5.117993812416755,0.691153161953081,4.137164559405029,3.2721671219184243,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,2.849310271098391,2.455405985391302,0.691153161953081,4.607168188650764,4.607168188650764])",1.0
R029,"['nation', 'meet', 'civil', 'money', 'exist', 'approach.', 'certainly', 'care', 'appear', 'blue.', 'lay', 'offer', 'area', 'court', 'career', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[593,673,1936,2722,2958,3614,4014,4475,4506,4568,4687,4930,5310,5649,6103,6434,6602,8182,9034,9144,9462,9940],[4.137164559405029,3.914021008090819,5.523458920524919,5.117993812416755,3.7316994512968646,0.691153161953081,4.42484663185681,3.6516567436233283,0.691153161953081,4.42484663185681,0.691153161953081,3.8187108282864943,4.270695952029551,4.270695952029551,4.137164559405029,5.523458920524919,4.42484663185681,4.607168188650764,2.849310271098391,2.455405985391302,0.691153161953081,4.019381523748645])",1.0
R126,"['enjoy', 'seat', 'consumer', 'work', 'per', 'today.', 'front', 'street', 'decision', 'idea', 'beyond.', 'political', 'provide', 'best', 'stuff', 'center.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[47,142,298,504,763,1805,2193,3614,3684,3882,3935,4506,4687,5946,5958,6575,7066,7722,9462,9475,9527],[3.8187108282864943,4.830311739964974,4.019381523748645,4.270695952029551,4.137164559405029,3.914021008090819,4.019381523748645,0.691153161953081,3.577548771469606,4.607168188650764,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,5.523458920524919,2.8844015909096608,3.914021008090819,0.691153161953081,4.42484663185681,4.270695952029551])",1.0
R132,"['research', 'maintain', 'wish.', 'game', 'detail', 'amount', 'woman', 'leave', 'great.', 'major', 'western', 'job', 'quality', 'major.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[524,557,812,1058,1143,2913,3506,3614,4506,4563,4687,5047,5247,6591,7222,8975,9432,9462,9829],[3.8187108282864943,5.523458920524919,5.523458920524919,4.42484663185681,4.137164559405029,3.8187108282864943,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,2.7200985396183848,4.607168188650764,5.523458920524919,4.137164559405029,3.914021008090819,4.137164559405029,0.691153161953081,4.607168188650764])",1.0
R025,"['institution', 'pretty', 'true', 'song.', 'kind', 'someone', 'senior', 'happy', 'forward', 'knowledge.', 'still', 'action', 'rate', 'billion', 'agree', 'truth.', 'month', 'within', 'thing', 'fly', 'remain.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[253,258,2604,3243,3556,3614,3671,3712,3857,3919,4144,4506,4687,5347,5741,5944,6044,6373,6633,6805,6925,6934,7188,8411,9462,9817],[4.137164559405029,4.137164559405029,5.117993812416755,4.42484663185681,2.8844015909096608,0.691153161953081,5.117993812416755,4.270695952029551,4.42484663185681,5.117993812416755,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,3.7316994512968646,3.914021008090819,4.137164559405029,5.117993812416755,3.914021008090819,5.117993812416755,4.42484663185681,5.117993812416755,3.8187108282864943,3.2721671219184243,0.691153161953081,3.4440173788450834])",1.0
F214,"['near', 'risk', 'trip.', 'table', 'event', 'six', 'end', 'evidence', 'strong.', 'real', 'subject', 'media', 'far', 'day.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[278,453,503,1209,1842,2054,3892,3931,4158,5401,5850,5974,6747,6865,7281,7728,7936,8338,8655,8794,9691],[4.607168188650764,4.019381523748645,0.691153161953081,4.019381523748645,5.117993812416755,4.137164559405029,2.5530444549552183,3.2721671219184243,4.137164559405029,4.019381523748645,0.691153161953081,4.270695952029551,2.5530444549552183,5.523458920524919,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,4.42484663185681])",0.0
R177,"['pressure', 'economic', 'provide', 'little', 'window', 'find', 'price.', 'relationship', 'image', 'situation', 'individual', 'building', 'population', 'company', 'learn.', 'three', 'want', 'either', 'impact.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[26,942,1035,1590,2403,3136,3614,4260,4506,4687,5303,5324,5661,5852,5925,5946,6944,7510,7712,8614,9126,9144,9258,9462],[5.523458920524919,4.137164559405029,5.523458920524919,4.42484663185681,4.137164559405029,4.019381523748645,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,4.830311739964974,4.830311739964974,3.914021008090819,4.137164559405029,4.270695952029551,2.8154087194227095,4.270695952029551,4.270695952029551,4.137164559405029,3.6516567436233283,2.455405985391302,4.137164559405029,0.691153161953081])",1.0
R196,"['either', 'generation', 'fight', 'option.', 'today', 'law', 'easy.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[2526,3614,3979,4175,4506,4687,4991,5432,6963,8569,9126,9462,9806],[3.914021008090819,0.691153161953081,3.914021008090819,5.117993812416755,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,4.019381523748645,4.830311739964974,3.6516567436233283,0.691153161953081,5.117993812416755])",1.0
R135,"['reach', 'economic', 'rock', 'important', 'thank.', 'easy', 'better', 'main', 'rather', 'arrive.', 'born', 'include', 'throughout', 'eat.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[574,760,798,1637,1967,2406,2543,2837,2953,3614,4506,4687,4991,5432,5842,5948,8386,9144,9462,9545],[4.137164559405029,4.270695952029551,4.830311739964974,3.914021008090819,4.270695952029551,4.830311739964974,3.6516567436233283,4.019381523748645,4.42484663185681,0.691153161953081,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,5.523458920524919,4.270695952029551,4.42484663185681,2.455405985391302,0.691153161953081,4.607168188650764])",1.0
F152,"['cover', 'machine', 'beat.', 'yard', 'message', 'citizen', 'fly', 'get.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[8,424,503,2147,2259,2715,5850,5944,6104,7281,7936,8040,8338,9612,9813],[4.137164559405029,4.830311739964974,0.691153161953081,5.117993812416755,2.8154087194227095,4.270695952029551,0.691153161953081,3.914021008090819,4.137164559405029,0.6792718340663283,0.691153161953081,3.2721671219184243,0.691153161953081,4.42484663185681,2.997730276216664])",0.0
F180,"['question', 'various', 'arm', 'language', 'pattern', 'response.', 'wish', 'lawyer', 'institution', 'yeah', 'sport.', 'page', 'administration', 'contain.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[495,503,617,1716,1868,2111,2827,2947,3243,3249,3292,3892,3984,5185,5850,6647,6747,7281,7936,8338,9021],[4.270695952029551,0.691153161953081,3.8187108282864943,4.137164559405029,4.830311739964974,5.117993812416755,4.42484663185681,4.019381523748645,4.42484663185681,3.7316994512968646,5.117993812416755,2.5530444549552183,4.830311739964974,4.270695952029551,0.691153161953081,4.270695952029551,2.5530444549552183,0.6792718340663283,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F003,"['fine', 'show', 'fire', 'radio', 'i.', 'toward', 'response', 'road', 'among', 'specific', 'rise', 'usually.', 'word', 'example', 'late', 'read', 'adult', 'energy.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[72,503,564,2059,2445,3079,3194,3519,3892,4019,4816,5191,5725,5779,5850,6431,6652,6747,7281,7362,7650,7936,8338,9086,9606],[4.019381523748645,0.691153161953081,4.42484663185681,2.6330871626287546,4.137164559405029,4.019381523748645,4.42484663185681,3.914021008090819,2.5530444549552183,4.019381523748645,3.914021008090819,4.019381523748645,4.270695952029551,5.523458920524919,0.691153161953081,4.019381523748645,5.117993812416755,2.5530444549552183,0.6792718340663283,4.270695952029551,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819])",0.0
F244,"['past', 'join', 'certain', 'person', 'full.', 'short', 'majority', 'able', 'lawyer', 'network.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1262,3249,3486,3496,4921,5850,7281,7515,7936,8338,8952,8993,9021,9244,9275,9288],[0.691153161953081,3.7316994512968646,3.7316994512968646,2.849310271098391,4.270695952029551,2.849310271098391,0.691153161953081,0.6792718340663283,4.830311739964974,0.691153161953081,0.691153161953081,4.019381523748645,4.830311739964974,4.019381523748645,4.137164559405029,5.117993812416755,4.137164559405029])",0.0
F194,"['stage', 'idea', 'pattern', 'soldier', 'off.', 'heart', 'defense', 'really', 'tree', 'many', 'improve', 'easy', 'we.', 'charge', 'throughout', 'pick', 'international', 'impact', 'news.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[30,188,503,617,760,1195,1972,2066,2408,2412,3543,4112,4141,5188,5850,5871,5948,5958,6812,7281,7372,7936,8338,9078,9808,9876],[4.137164559405029,4.607168188650764,0.691153161953081,3.8187108282864943,4.270695952029551,3.6516567436233283,4.830311739964974,2.7508701982851385,4.019381523748645,4.607168188650764,4.607168188650764,4.42484663185681,4.607168188650764,3.7316994512968646,0.691153161953081,4.42484663185681,4.270695952029551,4.137164559405029,4.019381523748645,0.6792718340663283,3.914021008090819,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,2.7508701982851385])",0.0
R044,"['risk', 'hear', 'common', 'others', 'college', 'it.', 'college', 'former', 'often', 'money', 'red.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[7,3614,4160,4506,4687,4842,6103,6332,6940,6944,7805,8057,8794,9462,9948],[3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,4.137164559405029,4.019381523748645,3.914021008090819,2.8154087194227095,5.523458920524919,9.214336377301528,4.830311739964974,0.691153161953081,5.117993812416755])",1.0
R141,"['perform', 'discussion', 'find', 'assume', 'even', 'nature', 'person.', 'pull', 'shake', 'remain', 'political', 'statement', 'and.', 'save', 'participant', 'rest', 'personal', 'member.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1098,1750,2086,2180,2403,2664,2708,3611,3614,3935,4506,4520,4687,5205,5315,5396,6406,6597,7510,7939,9034,9144,9462,9817],[3.8187108282864943,5.117993812416755,4.830311739964974,4.137164559405029,4.137164559405029,3.6516567436233283,3.4440173788450834,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,4.137164559405029,5.117993812416755,4.42484663185681,3.914021008090819,4.270695952029551,4.270695952029551,3.8187108282864943,2.849310271098391,2.455405985391302,0.691153161953081,3.4440173788450834])",1.0
R188,"['better', 'one', 'scene', 'scene.', 'language', 'similar', 'whole.', 'recognize', 'southern', 'color', 'cover', 'probably.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[815,821,1716,2059,2543,3073,3614,3743,4506,4687,5415,5844,6104,7046,8171,9372,9462,9832],[4.830311739964974,2.849310271098391,4.137164559405029,2.6330871626287546,3.6516567436233283,5.523458920524919,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,3.914021008090819,4.137164559405029,4.137164559405029,4.607168188650764,4.830311739964974,0.691153161953081,4.137164559405029])",1.0
F010,"['management', 'important', 'picture', 'room.', 'clear', 'husband', 'none', 'bill.', 'society', 'forward', 'make', 'population', 'candidate', 'face', 'bed.', 'scientist', 'yet', 'less', 'office.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[327,503,650,1195,1241,1611,1967,2366,2481,3204,3525,4034,4037,4358,5850,6226,7208,7281,7765,7936,8338,8411,9166,9258,9831],[4.137164559405029,0.691153161953081,2.958509563063383,3.6516567436233283,3.8187108282864943,4.270695952029551,4.270695952029551,3.914021008090819,3.8187108282864943,4.830311739964974,4.019381523748645,4.270695952029551,3.914021008090819,4.270695952029551,0.691153161953081,4.019381523748645,4.137164559405029,0.6792718340663283,4.830311739964974,0.691153161953081,0.691153161953081,3.2721671219184243,4.607168188650764,4.137164559405029,4.019381523748645])",0.0
R106,"['drive', 'assume', 'second', 'involve.', 'produce', 'beyond', 'real', 'rest', 'artist.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1648,2664,2708,3614,4506,4687,6325,7108,7117,8900,9034,9144,9256,9462,9691],[4.830311739964974,3.6516567436233283,3.4440173788450834,0.691153161953081,0.691153161953081,0.691153161953081,3.8187108282864943,5.523458920524919,4.830311739964974,4.137164559405029,2.849310271098391,2.455405985391302,3.7316994512968646,0.691153161953081,4.42484663185681])",1.0
R049,"['detail', 'low', 'course', 'report', 'around', 'process', 'type.', 'even', 'network', 'suddenly', 'stock', 'threat', 'stage', 'treat.', 'left', 'senior', 'computer', 'adult', 'effort.', 'strong', 'beautiful', 'staff', 'future.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[30,72,793,1143,1273,1662,2912,3614,3652,4144,4506,4687,6197,6224,6355,6406,6505,7066,8040,8070,8151,8411,8547,8581,9066,9152,9462,9700],[4.137164559405029,4.019381523748645,4.42484663185681,4.137164559405029,3.6516567436233283,4.42484663185681,5.523458920524919,0.691153161953081,3.577548771469606,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,4.42484663185681,3.914021008090819,4.270695952029551,2.8844015909096608,3.2721671219184243,3.914021008090819,4.270695952029551,3.2721671219184243,5.523458920524919,4.607168188650764,4.137164559405029,4.270695952029551,0.691153161953081,5.117993812416755])",1.0
R144,"['perform', 'pick', 'name', 'almost', 'go', 'moment', 'every.', 'value', 'sea', 'offer', 'heavy.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[15,1098,1411,2958,3401,3614,4506,4687,4991,5432,6451,7372,7403,8566,8997,9462,9617],[3.7316994512968646,3.8187108282864943,5.523458920524919,3.7316994512968646,4.019381523748645,0.691153161953081,0.691153161953081,0.691153161953081,2.60568818844064,2.7200985396183848,3.914021008090819,3.914021008090819,4.607168188650764,4.019381523748645,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
F199,"['task', 'business', 'reduce', 'family', 'mrs.', 'purpose', 'floor', 'player', 'beat', 'growth', 'factor.', 'turn', 'opportunity', 'though', 'hotel', 'move', 'chance', 'moment.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[320,346,503,641,2569,2663,3385,3486,3886,4096,4319,4921,5374,5416,5850,6282,6604,6976,7281,7936,8089,8159,8297,8338,8451],[4.42484663185681,4.607168188650764,0.691153161953081,5.523458920524919,3.6516567436233283,4.137164559405029,4.270695952029551,2.849310271098391,3.914021008090819,5.523458920524919,3.5085558999826545,2.849310271098391,4.270695952029551,4.830311739964974,0.691153161953081,4.270695952029551,4.137164559405029,5.117993812416755,0.6792718340663283,0.691153161953081,4.42484663185681,3.4440173788450834,4.42484663185681,0.691153161953081,3.8187108282864943])",0.0
F215,"['pay', 'investment', 'industry', 'side.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1562,3010,3892,3924,4897,5850,6747,7281,7936,8338],[0.691153161953081,4.42484663185681,4.42484663185681,2.5530444549552183,4.137164559405029,3.914021008090819,0.691153161953081,2.5530444549552183,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
R176,"['page', 'decision', 'husband', 'country', 'note', 'fly', 'number.', 'various', 'car', 'hit', 'travel', 'already', 'election', 'strategy', 'figure.', 'development', 'simple', 'baby', 'nation', 'member.', 'glass', 'believe', 'scientist', 'interest', 'enjoy', 'range.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[70,132,533,594,1209,1348,1805,2193,2291,2403,2827,2871,2913,3614,3674,4014,4247,4506,4687,4702,5944,6226,6647,6932,7208,7870,8252,8681,9034,9144,9462,9909],[4.42484663185681,4.270695952029551,4.270695952029551,4.607168188650764,4.019381523748645,4.019381523748645,3.914021008090819,4.019381523748645,4.830311739964974,4.137164559405029,4.42484663185681,4.42484663185681,3.8187108282864943,0.691153161953081,4.137164559405029,4.42484663185681,5.523458920524919,0.691153161953081,0.691153161953081,4.607168188650764,3.914021008090819,4.019381523748645,4.270695952029551,3.914021008090819,4.137164559405029,3.8187108282864943,4.270695952029551,4.270695952029551,2.849310271098391,2.455405985391302,0.691153161953081,3.914021008090819])",1.0
F105,"['music', 'key', 'course', 'modern', 'nearly', 'campaign.', 'despite', 'long', 'evening', 'student.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1099,1301,2336,2866,3131,3652,4377,5286,5850,5856,6370,7281,7936,8338,8904],[0.691153161953081,4.42484663185681,5.117993812416755,3.7316994512968646,4.607168188650764,4.019381523748645,3.577548771469606,2.60568818844064,4.830311739964974,0.691153161953081,5.523458920524919,3.914021008090819,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
F031,"['fast', 'degree', 'right', 'crime', 'result', 'any.', 'strategy', 'trouble', 'somebody', 'store', 'day.', 'first', 'market', 'meet', 'sister', 'anything.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[399,503,731,1256,1790,1842,2291,2657,2909,3089,3521,5547,5850,6403,7184,7281,7751,7860,7936,8338,9263,9940,9943],[4.830311739964974,0.691153161953081,4.830311739964974,3.125563647726549,3.8187108282864943,5.117993812416755,4.830311739964974,3.4440173788450834,4.607168188650764,4.42484663185681,4.270695952029551,5.523458920524919,0.691153161953081,3.914021008090819,3.8187108282864943,0.6792718340663283,5.523458920524919,2.8154087194227095,0.691153161953081,0.691153161953081,3.8187108282864943,4.019381523748645,4.270695952029551])",0.0
R206,"['name', 'management', 'move', 'example', 'hospital', 'little.', 'model', 'learn', 'deal', 'civil', 'leave.', 'generation', 'receive', 'wait', 'seven', 'remain', 'away', 'other.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[15,593,1241,1433,1769,3614,3737,4506,4617,4687,4930,5205,5477,5967,6282,6963,7066,7102,7709,7850,9231,9462,9606],[3.7316994512968646,4.137164559405029,3.8187108282864943,3.914021008090819,5.523458920524919,0.691153161953081,4.019381523748645,0.691153161953081,5.117993812416755,0.691153161953081,3.8187108282864943,4.137164559405029,4.270695952029551,4.137164559405029,4.270695952029551,4.019381523748645,2.8844015909096608,4.137164559405029,4.607168188650764,3.914021008090819,5.117993812416755,0.691153161953081,3.914021008090819])",1.0
F238,"['trial', 'table', 'produce', 'sound', 'land', 'unit.', 'available', 'world', 'voice', 'vote.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1648,2471,2475,3410,3530,3892,3931,5850,6166,6747,6878,7148,7281,7936,8338,9360],[0.691153161953081,4.830311739964974,5.117993812416755,4.607168188650764,4.019381523748645,4.137164559405029,2.5530444549552183,3.2721671219184243,0.691153161953081,4.137164559405029,2.5530444549552183,5.117993812416755,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R027,"['action', 'care', 'single', 'style', 'finally.', 'television', 'according', 'eat', 'small.', 'involve', 'fish', 'husband', 'understand', 'economy', 'surface', 'way.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[217,821,1376,1619,2059,3445,3614,4506,4639,4687,5310,6271,6487,6633,7208,7276,7281,7564,7889,8000,8713,9462],[3.8187108282864943,2.849310271098391,4.137164559405029,5.117993812416755,2.6330871626287546,4.607168188650764,0.691153161953081,0.691153161953081,5.523458920524919,0.691153161953081,4.270695952029551,4.270695952029551,3.914021008090819,3.914021008090819,4.137164559405029,4.019381523748645,0.6792718340663283,5.117993812416755,5.117993812416755,4.42484663185681,5.117993812416755,0.691153161953081])",1.0
F169,"['street', 'future', 'sometimes', 'law', 'operation', 'scene', 'go.', 'agent', 'movement', 'carry', 'natural', 'land', 'year.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[454,503,2259,3684,3979,4702,4988,5016,5294,5844,5850,5869,5922,6488,7148,7281,7517,7936,8338,9813],[3.577548771469606,0.691153161953081,2.8154087194227095,3.577548771469606,3.914021008090819,4.607168188650764,4.270695952029551,4.270695952029551,4.607168188650764,3.914021008090819,0.691153161953081,4.270695952029551,4.42484663185681,4.607168188650764,4.019381523748645,0.6792718340663283,5.523458920524919,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
